product_code,product_name,generic_name,barcode,sale_unit_name,retail_price,min_stock_qty,category_code,brand_code,drug_type
PVN1193,Vitamin A-D (Lọ100),,8935022711004,Lọ,30000,,,,1
PVN1192,Dưỡng Khớp Long Phụng,,PVN1192,Hộp,70000,,,,1
PVN1190,Cuộn QM,,6018483289,Chiếc,15000,,,,1
PVN1191,Cuộn QM - Hộp,,PVN1191,Hộp,180000,,,,1
PVN1188,Nhiệt kế thuỷ ngân AURORA,,4239429125070,Chiếc,30000,,,,1
PVN1189,Nhiệt kế thuỷ ngân AURORA - Hộp,,PVN1189,Hộp,360000,,,,1
PVN1186,Nhiệt kế thuỷ ngân TOKYO,,PVN1186,Chiếc,30000,,,,1
PVN1187,Nhiệt kế thuỷ ngân TOKYO - Hộp,,PVN1187,Hộp,360000,,,,1
PVN1184,Cardioton - Vỉ,,PVN1184,vỉ,84000,,,,1
PVN1185,Cardioton - Vỉ  - Hộp,,PVN1185,Hộp,252000,,,,1
PVN1183,Bộ hút mũi tam giác,,PVN1183,Chiếc,40000,,,,1
PVN1182,Bông Tẩm Cồn,,8936043811957,Hộp,30000,,,,1
PVN1181,Gynopic - Túi,,PVN1181,Túi,10000,,,,1
PVN1180,Đo nhiệt độ điện tử Omron,,4975479494437,Cái,120000,,,,1
PVN1179,Dầu Khuynh Diệp TS,,8934960011719,Lọ,70000,,,,1
PVN1178,Kegynan Depot,,PVN1178,hộp,40000,,,,1
PVN1176,Tăm chỉ Oral - B,,9300647222379,Chiếc,55000,,,,1
PVN1177,Tăm chỉ Oral - B - Hộp,,PVN1177,Hộp,330000,,,,1
PVN1175,Calcium Corbiere Người lớn - 10ml,,PVN1175,Hộp,205000,,,,1
PVN1174,Neo-Tergynan,,PVN1174,hộp,165000,,,,1
PVN1173,"ZILGO 2,5 X 5",,6934897702591,Cuộn,18000,,,,1
PVN1172,Calcium Corbiere Kids - ống,,PVN1172,Hộp,180000,,,,1
PVN1171,Metrogyl Denta,,8901086131669,tuýp,30000,,,,1
PVN1170,Dầu Tràm - Khuynh Diệp ích nhi,,PVN1170,Lọ,65000,,,,1
PVN1169,Enat 400mg - Thái Lan,,8850769005745,Hộp,135000,,,,1
PVN1167,Dầu Ngải Diệp ( Nam Hà ),,PVN1167,Lọ,50000,,,,1
PVN1165,Long huyết P/H - Vỉ,,PVN1165,Vỉ,25000,,,,1
PVN1166,Long huyết P/H - Vỉ  - Hộp,,PVN1166,Hộp,50000,,,,1
PVN1164,Tinh dầu Tràm bé thơ,,8936097590020,Lọ,45000,,,,1
PVN1163,Tinh dầu Tràm Huế letco,,8938540612273,Lọ,50000,,,,1
PVN1161,Tinh dầu Khuynh Diệp Letco,,8938540612266,Lọ,50000,,,,1
PVN1160,Dầu Tràm Lava,,8938504673159,Lọ,50000,,,,1
PVN1159,Urgo 5x5,,8851401001033,Cuộn,42000,,,,1
PVN1158,NasalRinse,,PVN1158,Hộp,130000,,,,1
PVN1156,Muối Rửa Mũi Xoang Cát Linh + có bình ( Hộp 30g ),,8938511457018,Gói,8000,,,,1
PVN1157,Muối Rửa Mũi Xoang Cát Linh + có bình ( Hộp 30g ) - Hộp,,PVN1157,Hộp,240000,,,,1
PVN1154,Vitamin B2 - Vỉ,,PVN1154,Vỉ,8000,,,,1
PVN1155,Vitamin B2 - Vỉ  - Hộp,,PVN1155,Hộp,40000,,,,1
PVN1153,Vitamin D3 B.O.N 200 000 UI/ml,,PVN1153,Ống,120000,,,,1
PVN1151,Vitamin PP 50mg - Vỉ,,PVN1151,vỉ,6000,,,,1
PVN1152,Vitamin PP 50mg - Vỉ  - Hộp,,PVN1152,Hộp,36000,,,,1
PVN1148,Homtamin Ginseng - Vỉ,,PVN1148,vỉ,14000,,,,1
PVN1149,Homtamin Ginseng - Vỉ  - Hộp,,PVN1149,Hộp,168000,,,,1
PVN1147,Rodogyl,,PVN1147,vỉ,130000,,,,1
PVN1168,Rodogyl - Hộp,,PVN1168,Hộp,260000,,,,1
PVN1146,Sáng Mắt GT,,8936101740496,Hộp,100000,,,,1
PVN1145,Fogyma - Ống,,8936098963069,Hộp,150000,,,,1
PVN1144,VINAGA ( Dầu gấc viên nang ),,7590103800308,Lọ,70000,,,,1
PVN1142,Ofialin (ofloxacin 500mg) Ấn,,PVN1142,vỉ,20000,,,,1
PVN1143,Ofialin (ofloxacin 500mg) Ấn - hộp,,PVN1143,hộp,200000,,,,1
PVN1141,Magne - B6 Corbiere (Vỉ),,PVN1141,vỉ,22000,,,,1
PVN1140,AMUMA ( Dầu Gấc ),,http://gianguyenpharma.com/dau-gac-plus-amuma.htm,Lọ,55000,,,,1
PVN1138,Magnesi- B6 (Vỉ),,PVN1138,vỉ,6000,,,,1
PVN1139,Magnesi- B6 - Hộp(DHG),,PVN1139,Hộp,60000,,,,1
PVN1137,EYEMATIN,,8936065621152,Lọ,150000,,,,1
PVN1136,Shine Eye gold,,8936102640436,Lọ,200000,,,,1
PVN1134,Ciprofloxacin 500mg (Ấn),,PVN1134,vỉ,20000,,,,1
PVN1135,Ciprofloxacin 500mg (Ấn) - Hộp,,PVN1135,Hộp,200000,,,,1
PVN1133,Davita Bone - Sủi,,8935206013955,Lọ,27000,,,,1
PVN1132,Fosmitic,,8936098969245,lọ,90000,,,,1
8850769014112,Ferrovit - Vỉ,,8850769014112,Vỉ,20000,,,,1
PVN1131,Ferrovit - Vỉ  - Hộp,,PVN1131,Hộp,100000,,,,1
PVN1129,LUTENOL,,8938531419027,Lọ,150000,,,,1
PVN1128,ileffexime,,PVN1128,lọ,60000,,,,1
PVN1127,Procare Diamod,,9338317000453,Lọ,365000,,,,1
PVN1126,"Oflovid dd 0,3%",,PVN1126,lọ,65000,,,,1
PVN1125,OMEGA 3.6.9 Alaska,,8936065620209,Lọ,240000,,,,1
PVN1124,Britop 5ml,,PVN1124,lọ,60000,,,,1
PVN1122,"Ofloxacin 0,3% TPC",,8934940033618,lọ,10000,,,,1
PVN1121,Viartril - S - Gói,,PVN1121,gói,18000,,,,1
PVN2698,Viartril - S - Gói - Hộp,,PVN2698,Hộp,520000,,,,1
PVN1120,OMEGA 3 Alaska 1000mg,,8936065620216,Lọ,120000,,,,1
PVN1119,Ostigold 1500mg,,8935206016208,Hộp,120000,,,,1
PVN1118,OMEGA 3.6.9 Kozo,,8938527378116,Lọ,180000,,,,1
PVN1117,Tinidazol 500mg,,8935206092325,vỉ,20000,,,,1
PVN1116,Wizee,,8936065624085,Lọ,250000,,,,1
PVN1115,Wit,,00857238001077,Lọ,350000,,,,1
PVN1114,Vrohto New (VN),,8935006510074,lọ,55000,,,,1
PVN1113,Vrohto VTM (VN),,8935006535015,lọ,55000,,,,1
PVN1112,OMEGA 3.6.9 new gold GT,,8936101741615,Lọ,200000,,,,1
PVN1111,Vrohto Cool (VN),,8935006532595,lọ,55000,,,,1
PVN1109,Bonlutin - Vỉ,,PVN1109,Vỉ,90000,,,,1
PVN1110,Bonlutin - Vỉ  - Hộp,,PVN1110,Hộp,360000,,,,1
PVN1108,Kain Pee Wan,,PVN1108,Lọ,200000,,,,1
PVN1107,Vrohto VTM Nhật,,4987241100521,lọ,80000,,,,1
PVN1106,BifiSanfo plus,,8938522981670,Hộp,75000,,,,1
PVN1105,Tràng Phục Linh plus,,8938500688324,Hộp,105000,,,,1
PVN1104,Vrohto cool Nhật,,4987241100538,lọ,80000,,,,1
PVN1103,Bình Tràng Dạ Cầm,,8938520988091,Hộp,120000,,,,1
PVN1102,Eyelight Vita,,8935206092509,lọ,20000,,,,1
PVN1101,Thông xoang (xịt),,8935092202518,lọ,50000,,,,1
PVN1100,Eye Light cool,,8935206092523,lọ,20000,,,,1
PVN1099,Đại Tràng TH,,PVN1099,Hộp,120000,,,,1
PVN1098,Osla,,PVN1098,lọ,23000,,,,1
PVN1097,Tràng Phục Linh plus,,8938530153014,Hộp,185000,,,,1
PVN1096,Bình Vị Thái Minh (lọ),,8938530153380,Lọ,630000,,,,1
PVN1095,Vương Bảo (lọ),,8938530153236,Lọ,520000,,,,1
PVN1094,Avisla,,8936065621954,lọ,20000,,,,1
PVN1093,Tametop 100ml,,8936098710045,Lọ,45000,,,,1
PVN1092,Bạch ngân PV 125ml,,8936029643268,Chai,45000,,,,1
PVN1091,Náng Hoa Trắng,,8938520988053,Hộp,120000,,,,1
PVN1090,Benita,,PVN1090,lọ,90000,,,,1
PVN1089,Ích Niệu Khang (vỉ),,8938522065035,Hộp,185000,,,,1
PVN1088,Tỏi đen chanh đào 120ml,,8936193784071,Chai,50000,,,,1
PVN1087,Siro Bổ phổi 100ml,,8936033740021,Chai,35000,,,,1
PVN1086,Ích Thận Vương,,8938500688157,Hộp,210000,,,,1
PVN1085,Tín phong xuyên đan 60ml,,8936065623682,Chai,40000,,,,1
PVN1084,Jazxylo,,8936065621077,lọ,25000,,,,1
PVN1083,Viên Tiểu Đêm,,8938527378369,Hộp,130000,,,,1
PVN1082,Bltotone 120ml,,PVN1082,Lọ,50000,,,,1
PVN1081,Vương Bảo (vỉ),,8938530153199,Hộp,145000,,,,1
PVN1080,Maxxhair new,,8938500688331,Hộp,195000,,,,1
PVN1079,Ích phế nhi Siro 125ml,,PVN1079,Chai,50000,,,,1
PVN1078,Tiêu Khiết Thanh,,8938500688256,vỉ,60000,,,,1
PVN1992,Tiêu Khiết Thanh - Hộp,,PVN1992,Hộp,160000,,,,1
PVN1077,"Elossy 0,1%",,8936058820173,lọ,10000,,,,1
PVN1076,Methorphan Bee 100ml,,8936039680703,Chai,45000,,,,1
PVN1075,Bình Vị Thái Minh (vỉ),,8938530153021,Hộp,160000,,,,1
PVN1074,Elossy,,8936058820098,lọ,10000,,,,1
PVN1073,Định Áp Vương,,8936120630204,Hộp,210000,,,,1
PVN1072,Cảm Nhất Nhất Siro 60ml,,8936079382162,Chai,50000,,,,1
PVN1071,otilin,,PVN1071,lọ,6000,,,,1
PVN1070,Nattospes,,8938500688089,Hộp,160000,,,,1
PVN1069,Prospan 100ml - Sohaco,,4104480705670,Chai,90000,,,,1
PVN1068,Minh Nhãn Khang,,009331889,Hộp,295000,,,,1
PVN1067,Thekati,,PVN1067,lọ,15000,,,,1
PVN1066,Bảo thanh người lớn 125ml,,8936009150328,Lọ,63000,,,,1
PVN1065,Nosezy xịt,,PVN1065,lọ,50000,,,,1
PVN1064,Ích Niệu Khang lọ,,8938522065042,Lọ,700000,,,,1
PVN1063,Ospay,,8936040622617,lọ,25000,,,,1
PVN1062,TaclaGSV 30ml,,PVN1062,Lọ,45000,,,,1
PVN1061,Bảo Khí Khang,,8938500688546,Hộp,185000,,,,1
PVN1060,Theralene 90ml,,PVN1060,Lọ,40000,,,,1
PVN1059,Coldi-B,,8935101030101,lọ,30000,,,,1
PVN1058,Lohha Trí Não,,8938530153205,Hộp,245000,,,,1
PVN1057,Aladka,,8936058820104,lọ,25000,,,,1
PVN1056,AT Desloratadin 30ml - Lọ,,8935269901329,Lọ,25000,,,,1
PVN1055,Hadocort-D,,8935022700572,lọ,22000,,,,1
PVN1054,Tiffy Sr 60ml,,PVN1054,Chai,25000,,,,1
PVN1053,Dophazolin xịt,,PVN1053,lọ,20000,,,,1
PVN1051,Kim Thính,,8938500688553,Hộp,210000,,,,1
PVN1050,Ticodex,,PVN1050,lọ,6000,,,,1
PVN1049,Cốt Thoái Vương,,8938500688249,Hộp,160000,,,,1
PVN1048,Naphacollyre,,8935101013029,lọ,20000,,,,1
PVN1047,Decolgen 60ml,,8936022470984,Chai,25000,,,,1
PVN1046,Thekatadexa,,PVN1046,lọ,20000,,,,1
PVN1045,Ích Tâm Khang,,8938502772045,Hộp,195000,,,,1
PVN1044,Mepoly,,PVN1044,lọ,40000,,,,1
PVN1043,Ameflu Expectorant 60ml,,PVN1043,Chai,40000,,,,1
PVN1041,tobrex,,PVN1041,lọ,48000,,,,1
PVN1040,U Thel 60ml,,8853935015616,Chai,50000,,,,1
PVN1039,Maxitrol,,PVN1039,lọ,50000,,,,1
PVN1038,Kim Tiền Thảo Đại Uy,,PVN1038,Hộp,30000,,,,1
PVN1037,Bio Babi,,8938540612129,Vỉ,22000,,,,1
PVN3073,Bio Babi - Hộp,,PVN3073,Hộp,88000,,,,1
PVN1036,Dạ Minh Châu,,8936007200711,Hộp,120000,,,,1
PVN1035,Cảm xuyên hương YB 60ml,,8936021810033,Chai,30000,,,,1
PVN1034,Tobradex,,PVN1034,lọ,57000,,,,1
PVN1033,Viên Vai Gáy Thái Dương,,8936007209059,Hộp,110000,,,,1
PVN1032,Tobrexvis GN,,8936065621688,lọ,40000,,,,1
PVN1031,Kim Tiền Thảo Râu Mèo,,8935206025002,Lọ,60000,,,,1
PVN1030,"Tobramycin 0,3% TPC",,8934940033601,lọ,15000,,,,1
PVN1029,Phục Niệu Đan TW3,,8934900120259,Lọ,150000,,,,1
PVN1028,Tobrexvis-D,,8936065621923,lọ,40000,,,,1
PVN1027,Tinfocold sr 90ml,,8936065622319,Chai,40000,,,,1
PVN1026,Hoàng Trĩ An,,8936065622524,Hộp,90000,,,,1
PVN1025,Tiffy SR 30ml,,8936014420300,Chai,15000,,,,1
PVN1024,Bổ phế Kha tử Tín Phong 125ml,,8936065621282,Chai,45000,,,,1
PVN1023,Bratorex,,PVN1023,lọ,25000,,,,1
PVN1022,Agenytin new,,PVN1022,Lọ,20000,,,,1
PVN1021,Bratorex-Dexa,,PVN1021,lọ,25000,,,,1
PVN1020,Agenytin,,PVN1020,Lọ,25000,,,,1
PVN1019,Polydoxancol,,8935022708684,lọ,8000,,,,1
PVN1018,Xịt họng VINAHO,,8936007200872,Lọ,40000,,,,1
PVN1017,Collydexa,,PVN1017,lọ,7000,,,,1
PVN1016,Atucsol 120ml,,PVN1016,Chai,50000,,,,1
PVN1015,Bảo thanh trẻ em 100ml,,8936009151127,Lọ,50000,,,,1
PVN1014,Ventolin (xịt),,PVN1014,lọ,120000,,,,1
PVN1013,Đại Tràng Tâm Bình,,8938509794033,Hộp,120000,,,,1
PVN1012,Bổ phê Nam Hà 125ml,,PVN1012,Chai,51000,,,,1
PVN1011,Bổ phế Nam Hà - Không đường 125ml,,PVN1011,Chai,62000,,,,1
PVN1010,Kary Uni,,PVN1010,lọ,45000,,,,1
PVN1009,Liposic (mỡ) 10g,,PVN1009,tuýp,75000,,,,1
PVN1008,Xịt họng Nhất Nhất,,PVN1008,Lọ,85000,,,,1
PVN1007,"Tobradex (mỡ) 3,5g",,PVN1007,tuýp,62000,,,,1
PVN1005,Coje Cảm cúm 75mlchai,,PVN1005,Chai,30000,,,,1
PVN1004,"Flumetholon 0,1%",,PVN1004,lọ,45000,,,,1
PVN1003,Taobfina,,8938535237689,Vỉ,20000,,,,1
PVN2252,Taobfina - Hộp,,PVN2252,Hộp,60000,,,,1
PVN1002,"Vigamox 0,5%",,PVN1002,lọ,95000,,,,1
PVN1001,PHILATOP,,8938511450088,Hộp,15000,,,,1
PVN1000,"Cravit 0,5%",,PVN1000,lọ,95000,,,,1
PVN998,Sancoba (Nhập),,PVN998,lọ,60000,,,,1
PVN997,ANTOT Thymo,,8934940033458,hộp,70000,,,,1
PVN995,Muối Gifrer (vàng),,01099928072,ống,8000,,,,1
PVN996,Muối Gifrer (vàng) - Hộp,,PVN996,Hộp,160000,,,,1
PVN993,Muối Gifrer (xanh),,340105360625X,ống,8000,,,,1
PVN994,Muối Gifrer (xanh) - Hộp,,PVN994,Hộp,160000,,,,1
PVN992,ANTOT IQ,,8934940032864,Hộp,48000,,,,1
PVN990,Muối Physiodose,,3518646266638,ống,5000,,,,1
PVN991,Muối Physiodose - hộp,,PVN991,hộp,200000,,,,1
PVN988,TAMETOP (vỉ),,8936098710052,Vỉ,15000,,,,1
PVN989,TAMETOP (vỉ) - Hộp,,PVN989,Hộp,45000,,,,1
PVN986,Muối Cát Linh extra,,8938511457148,gói,5000,,,,1
PVN987,Muối Cát Linh extra - hộp,,PVN987,hộp,250000,,,,1
PVN985,Aerius 60ml,,PVN985,Chai,87000,,,,1
PVN984,Eugica 100ml,,8850769013825,Chai,35000,,,,1
PVN982,Eucopex GT,,8936101740960,Vỉ,15000,,,,1
PVN983,Eucopex GT - Hộp,,PVN983,Hộp,150000,,,,1
PVN981,Olesom 100ml,,PVN981,Chai,60000,,,,1
PVN979,sancoba,,PVN979,lọ,60000,,,,1
PVN980,sancoba - Hộp,,PVN980,Hộp,600000,,,,1
PVN978,Olexon S -90ml,,8936160640669,Chai,60000,,,,1
PVN977,Bisolvon 60ml,,PVN977,Chai,52000,,,,1
PVN975,Mẫu Đơn,,8936098710069,Vỉ,10000,,,,1
PVN976,Mẫu Đơn - Hộp,,PVN976,Hộp,30000,,,,1
PVN973,Nhiệt miệng PV - Vỉ,,8936029642612,Vỉ,20000,,,,1
PVN974,Nhiệt miệng PV - Vỉ - Hộp,,PVN974,Hộp,100000,,,,1
PVN972,Babycany 60ml,,PVN972,Chai,55000,,,,1
PVN970,"Naphazolin 0,05%",,8934901810401,lọ,5000,,,,1
PVN971,"Naphazolin 0,05% - Hộp",,PVN971,Hộp,250000,,,,1
PVN969,Halixol 100ml,,PVN969,Chai,83000,,,,1
PVN966,"Salein 0,1%",,PVN966,lọ,70000,,,,1
PVN965,Systane Ultra,,PVN965,lọ,90000,,,,1
PVN964,Refresh,,PVN964,lọ,82000,,,,1
PVN962,Bạch Địa Căn,,8936033590848,Vỉ,7000,,,,1
PVN963,Bạch Địa Căn - Hộp,,PVN963,Hộp,70000,,,,1
PVN959,Nazal (xịt mũi Nhật),,4987316018775,lọ,200000,,,,1
PVN957,AN THẢO (Vỉ),,8935092202730,Vỉ,15000,,,,1
PVN958,AN THẢO (Vỉ) - Hộp,,PVN958,Hộp,75000,,,,1
PVN956,"Otrivin 0,1% (xịt)",,PVN956,lọ,55000,,,,1
PVN955,"Otrivin 0,05% (nhỏ)",,PVN955,lọ,45000,,,,1
PVN953,Datrieuchubg for Kids,,8934903003047,Gói,4000,,,,1
PVN954,Datrieuchubg for Kids - Hộp,,PVN954,Hộp,48000,,,,1
PVN952,VIHODAN 2+,,8934900120242,Lọ,55000,,,,1
PVN951,Íchnhi sơ sinh,,8935092203164,Lọ,65000,,,,1
PVN950,Íchnhi 3+,,8935092203249,Lọ,65000,,,,1
PVN948,Vitamin C TW3 500mg - Vỉ,,8934900100107,Vỉ,5000,,,,1
PVN949,Vitamin C TW3 500mg - Vỉ - Hộp,,PVN949,Hộp,50000,,,,1
PVN946,Siro ho - cảm Ích Nhi,,8935092203171,Gói,3000,,,,1
PVN947,Siro ho - cảm Ích Nhi - Hộp,,PVN947,Hộp,90000,,,,1
PVN944,Ghilan ultra,,4680013247881,ống,16000,,,,1
PVN945,Ghilan ultra - hộp,,PVN945,hộp,480000,,,,1
PVN943,Ausginin 500mg - Hộp,,PVN943,Hộp,280000,,,,1
PVN942,Vipxacil 60ml,,8936074900156,Chai,35000,,,,1
PVN940,Pimaxol 60ml,,8935022704495,Chai,25000,,,,1
PVN939,Coje Ho 75ml,,PVN939,Chai,25000,,,,1
PVN938,Daleston - D 30ml (bé),,PVN938,Chai,25000,,,,1
PVN937,Daleston - D 75ml To,,PVN937,Chai,35000,,,,1
PVN936,Tosren DM 60ml,,8935041001162,Chai,45000,,,,1
PVN935,"NaCl 0,9% HP (to)",,8936017890247,lọ,4000,,,,1
PVN934,Siro Ho TW3 60ml,,8934900130098,Chai,25000,,,,1
PVN933,Atussin 60ml,,8936022470045,Chai,27000,,,,1
PVN932,"NaCl 0,9% HCM",,8935049902812,lọ,4000,,,,1
PVN931,Naomy 120ml,,8934900130012,Chai,50000,,,,1
PVN930,Naomy 60ml,,8934900130043,Chai,40000,,,,1
PVN929,Trà Diabetna 25 gói,,8935092202471,Hộp,50000,,,,1
PVN928,"NaCl 0,9% TPC",,8934940031157,lọ,4000,,,,1
PVN927,Trà Diabetna 10g,,8935092204482,Hộp,20000,,,,1
PVN926,Besy GSV,,8935022709735,Lọ,32000,,,,1
PVN925,"ivis NaCl 0,9%",,8935206097979,lọ,4000,,,,1
PVN924,Diabetna (vỉ),,8935092202600,Hộp,105000,,,,1
PVN923,Bổ phế TW3 chỉ khái lộ 125ml,,PVN923,Chai,40000,,,,1
PVN922,Dán mụn Himom Band,,8806057912783,miếng,30000,,,,1
PVN921,Mỡ Máu Tâm Bình,,8938509794071,Hộp,200000,,,,1
PVN920,Daktarin gel,,PVN920,tuýp,65000,,,,1
PVN919,Erythromycin & Nghệ NH,,PVN919,tuýp,18000,,,,1
PVN918,Tê Linh Khang,,PVN918,Hộp,100000,,,,1
PVN917,Healift gel,,PVN917,tuýp,70000,,,,1
PVN915,Bequantene 100mg - Vỉ,,8935041000844,Vỉ,16000,,,,1
PVN916,Bequantene 100mg - Vỉ - Hộp,,PVN916,Hộp,32000,,,,1
PVN914,Fucicort,,PVN914,tuýp,120000,,,,1
PVN913,Cholesterol,,8936065620957,Lọ,120000,,,,1
PVN912,Fucidin,,PVN912,tuýp,110000,,,,1
PVN911,Colergis 60ml,,PVN911,Lọ,55000,,,,1
PVN908,Fucidin H,,PVN908,tuýp,120000,,,,1
PVN907,Anaferon children - Vỉ,,4607009581071,Hộp,120000,,,,1
PVN906,H9000 lọ,,8936102642508,Lọ,200000,,,,1
PVN905,Eighteen gel,,8936027002548,tuýp,25000,,,,1
PVN904,Anaferon 25ml - Giọt,,PVN904,Lọ,200000,,,,1
PVN903,Oracortia,,8936014420461,gói,13000,,,,1
PVN901,Diclofenac 50mg - Vĩnh Phúc,,8935110200540,Vỉ,2000,,,,1
PVN902,Diclofenac 50mg - Vĩnh Phúc - Hộp,,PVN902,Hộp,100000,,,,1
PVN900,Trinolon gel,,8936098966039,tuýp,40000,,,,1
PVN899,Zytee gel,,0108901401100219,tuýp,27000,,,,1
PVN898,Hyagenic,,8936065621336,Lọ,200000,,,,1
PVN896,Myspa - vỉ,,8936134270250,Vỉ,40000,,,,1
PVN897,Myspa - vỉ - Hộp,,PVN897,Hộp,120000,,,,1
PVN895,Phong Thấp Nam Hà,,PVN895,Lọ,80000,,,,1
PVN894,Avircream TPC,,8934940010114,tuýp,18000,,,,1
PVN893,Difelene - Thái Lan 50mg,,8936014420324,Vỉ,20000,,,,1
PVN892,Zonaarme,,PVN892,tuýp,10000,,,,1
PVN891,Viên Khớp Tâm Bình,,8938509794019,Lọ,125000,,,,1
PVN890,Acyclovir gel bôi (Tín Phong),,8936065621190,tuýp,20000,,,,1
PVN889,Medskin gel bôi,,8935206024623,tuýp,20000,,,,1
PVN887,Allopurinol stella 300mg - Vỉ,,8936106321577,Vỉ,12000,,,,1
PVN888,Allopurinol stella 300mg - Vỉ - Hộp,,PVN888,Hộp,36000,,,,1
PVN886,GOUT Tâm Bình,,8938509794026,Lọ,180000,,,,1
PVN885,Tyrosur gel,,4104480805189,tuýp,75000,,,,1
PVN883,Allopurinol 300mg - Vỉ,,8934618300110,Vỉ,15000,,,,1
PVN884,Allopurinol 300mg - Vỉ - Hộp,,PVN884,Hộp,30000,,,,1
PVN882,Sulfadiazin Bạc,,PVN882,tuýp,18000,,,,1
PVN881,Khương Thảo Đan 120v,,8938530153359,Lọ,630000,,,,1
PVN880,Keocid SHD,,8936078920938,tuýp,20000,,,,1
PVN879,Khương Thảo Đan 30v,,8938530153298,Lọ,165000,,,,1
PVN877,Mydocalm 150mg,,PVN877,Vỉ,50000,,,,1
PVN878,Mydocalm 150mg - Hộp,,PVN878,Hộp,150000,,,,1
PVN876,Formex ( CKC Health ),,3701291900655,Lọ,450000,,,,1
PVN874,Maxxflame C - Celecoxib 200mg (Vỉ),,8934914112769,Vỉ,20000,,,,1
PVN875,Maxxflame C - Celecoxib 200mg (Vỉ) - Hộp,,PVN875,Hộp,200000,,,,1
PVN872,Myonal 50mg - Vỉ,,PVN872,Vỉ,45000,,,,1
PVN873,Myonal 50mg - Vỉ - Hộp,,PVN873,Hộp,135000,,,,1
PVN871,Dưỡng Khớp Tradiphar GT,,8936095693228,Hộp,150000,,,,1
PVN870,Shine Joint,,8936102642447,Lọ,180000,,,,1
PVN869,JEX,,00857238001305,Lọ,350000,,,,1
PVN868,GLUTIN Extra,,8938540796164,Hộp,280000,,,,1
PVN867,SHARVIN FLEX gold,,,Lọ,200000,,,,1
PVN866,Rau má ACTISO kozo,,8938527378086,Hộp,120000,,,,1
PVN864,Methycobal 500mg,,PVN864,Vỉ,45000,,,,1
PVN865,Methycobal 500mg - Hộp,,PVN865,Hộp,135000,,,,1
PVN863,Siro Thanh Nhiệt Ích Nhi,,8935092203218,Hộp,80000,,,,1
PVN861,Horus Liver  - GSK,,8936096640221,Vỉ,20000,,,,1
PVN862,Horus Liver  - GSK - Hộp,,PVN862,Hộp,200000,,,,1
PVN859,Pulmicort 500mcg/2ml - khí dung (ống),,PVN859,Vỉ,80000,,,,1
PVN860,Pulmicort 500mcg/2ml - khí dung (ống) - Hộp,,PVN860,Hộp,300000,,,,1
PVN857,UKBOGA Liver,,,Vỉ,12000,,,,1
PVN856,Horus Liver GSK (lọ),,8936096640313,Hộp,130000,,,,1
PVN854,ARAGINE 500,,8936065621145,Vỉ,15000,,,,1
PVN855,Arginine 500 - Hộp,,PVN855,Hộp,180000,,,,1
PVN851,"Ventolin 5mg/2,5ml - Ống",,PVN851,Ống,16000,,,,1
PVN852,"Ventolin 5mg/2,5ml - Ống - Vỉ",,PVN852,Vỉ,80000,,,,1
PVN853,"Ventolin 5mg/2,5ml - Ống - Hộp",,PVN853,Hộp,480000,,,,1
PVN849,ARGININE 200mg,,8936065622005,Vỉ,10000,,,,1
PVN850,ARGININE 200mg - Hộp,,PVN850,Hộp,180000,,,,1
PVN846,"Ventolin 2,5mg - Ống",,PVN846,Ống,13000,,,,1
PVN847,"Ventolin 2,5mg - Ống - Vỉ",,PVN847,Vỉ,65000,,,,1
PVN848,"Ventolin 2,5mg - Ống - Hộp",,PVN848,Hộp,390000,,,,1
PVN842,Medskin Clovir 400mg - Vỉ,,8935206018264,Vỉ,30000,,,,1
PVN843,Medskin Clovir 400mg - Vỉ - Hộp,,PVN843,Hộp,180000,,,,1
PVN841,EVEN DETOX,,8936102642515,vỉ,19000,,,,1
PVN2653,EVEN DETOX - Hộp,,PVN2653,Hộp,228000,,,,1
PVN839,Avir Aciovir 200mg - Ấn (Vỉ),,8902399011532,Vỉ,15000,,,,1
PVN840,Avir Aciovir 200mg - Ấn (Vỉ) - Hộp,,PVN840,Hộp,75000,,,,1
PVN838,Cà Gai Leo GT,,8936101741509,Hộp,120000,,,,1
PVN837,Dầu mù u,,8936062522728,lọ,20000,,,,1
PVN836,Gamak Pro HD,,8938535610352,Lọ,120000,,,,1
PVN834,Medskin Acyclovir 200mg - Vỉ,,8935206094367,Vỉ,25000,,,,1
PVN835,Medskin Acyclovir 200mg - Vỉ - Hộp,,PVN835,Hộp,125000,,,,1
PVN833,Cồn Hắc lào 10ml,,8936036961737,lọ,17000,,,,1
PVN831,Acyclovir 800mg - Vỉ,,8936065621558,Vỉ,50000,,,,1
PVN832,Acyclovir 800mg - Vỉ - Hộp,,PVN832,Hộp,150000,,,,1
PVN830,HAMOGAN Tuệ Linh,,8938500465451,Lọ,190000,,,,1
PVN829,Dentanalgi,,8934567005012,lọ,20000,,,,1
PVN827,Ultracet - Vỉ,,PVN827,Vỉ,80000,,,,1
PVN828,Ultracet - Vỉ - Hộp,,PVN828,Hộp,240000,,,,1
PVN826,VISGANIC Plus,,8936065622067,Hộp,150000,,,,1
PVN825,LIVER - T,,8938543247021,Hộp,170000,,,,1
PVN824,Gấu misa gel,,PVN824,tuýp,32000,,,,1
PVN822,Medskin Clovir 800mg - Vỉ,,8935206094039,Vỉ,45000,,,,1
PVN823,Medskin Clovir 800mg - Vỉ - Hộp,,PVN823,Hộp,135000,,,,1
